ahu_supply_temp,thermostat_room_temp,room_temp,thermostat_outside_temp,supply_discharge_temp,setpoint,setpoint_max,setpoint_min,clg_sp_current,htg_sp_current,htg_valve_position,htg_valve_command,airflow_desired,airflow_current,airflow_max,airflow_min,damper_position,damper_command,damper_integral_factor,htg_signal,clg_signal,htg_clg_mode,occupied_status
65.30000305,70.5,70.70000458,49,69.5,69,85,55,74,68,0,0,800,35,1060,800,100,100,0.058637924,0,0,0,active
65.20000458,70.5,70.70000458,49,69.5,69,85,55,74,68,0,0,800,56,1060,800,100,100,0.057234142,0,0,0,active
65.20000458,70.5,70.70000458,49,69.30000305,69,85,55,74,68,0,0,800,59,1060,800,100,100,0.057033606,0,0,0,active
65.30000305,70.5,70.59999847,49,69.30000305,69,85,55,74,68,0,0,800,71,1060,800,100,100,0.056431975,0,0,0,active
65.30000305,70.5,70.59999847,49,69.30000305,69,85,55,74,68,0,0,800,68,1060,800,100,100,0.056431975,0,0,0,active
65.30000305,70.5,70.59999847,49,69.30000305,69,85,55,74,68,0,0,800,68,1060,800,100,100,0.056632519,0,0,0,active
65.20000458,70.5,70.59999847,49,69.20000458,69,85,55,74,68,0,0,800,68,1060,800,100,100,0.056431975,0,0,0,active
65.20000458,70.5,70.59999847,49,69.09999847,69,85,55,74,68,0,0,800,65,1060,800,100,100,0.056632519,0,0,0,active
65.09999847,70.5,70.59999847,50,68.90000153,69,85,55,74,68,0,0,800,68,1060,800,100,100,0.056431975,0,0,0,active
65.09999847,70.5,70.59999847,49,68.90000153,69,85,55,74,68,0,0,800,56,1060,800,100,100,0.057234142,0,0,0,active
64.90000153,70.5,70.5,50,68.80000305,69,85,55,74,68,0,0,800,62,1060,800,100,100,0.056833062,0,0,0,active
65,70,70.40000153,50,68.70000458,69,85,55,74,68,0,0,800,59,1060,800,100,100,0.057033606,0,0,0,active
65.09999847,70,70.30000305,50,68.80000305,72,85,55,77,71,0,0,800,59,1060,800,100,100,0.057033606,12.03333282,0,1,active
65.09999847,70,70.40000153,50,68.80000305,72,85,55,77,71,0,0,800,65,1060,800,100,100,0.056632519,13.03331757,0,1,active
65,70,70.30000305,50,68.80000305,72,85,55,77,71,0,0,800,65,1060,800,100,100,0.056632519,14.03330231,0,1,active
65.09999847,70,70.30000305,50,68.80000305,72,85,55,77,71,0,0,800,68,1060,800,100,100,0.056431975,15.01662445,0,1,active
64.90000153,70,70.30000305,50,69,72,85,55,77,71,0,0,800,68,1060,800,100,100,0.056431975,16.03327179,0,1,active
65,70,70.30000305,50,68.80000305,72,85,55,77,71,0,0,800,68,1060,800,100,100,0.056431975,17.03325653,0,1,active
64.80000305,70,70.30000305,50,68.80000305,72,85,55,77,71,0,0,800,65,1060,800,100,100,0.056632519,18.01657867,0,1,active
64.90000153,70,70.30000305,50,68.70000458,72,85,55,77,71,0,0,800,68,1060,800,100,100,0.056431975,19.04989624,0,1,active
64.59999847,70,70.09999847,50,68.59999847,72,85,55,77,71,0,0,800,59,1060,800,100,100,0.057033606,20.03321075,0,1,active
64.70000458,70,70.09999847,50,68.59999847,72,85,55,77,71,0,0,800,56,1060,800,100,100,0.057234142,21.04152679,0,1,active
65,70,70.09999847,50,68.70000458,72,85,55,77,71,0,0,800,59,1060,800,100,100,0.057033606,22.04151154,0,1,active
64.90000153,70,70,51,68.59999847,72,85,55,77,71,0,0,800,56,1060,800,100,100,0.057234142,23.02483368,0,1,active
65,70,70.09999847,51,68.59999847,72,85,55,77,71,0,0,800,53,1060,800,100,100,0.057434678,24.04148102,0,1,active
65.09999847,70,70,51,68.5,72,85,55,77,71,0,0,800,53,1060,800,100,100,0.057434678,25.04146576,0,1,active
65,70,70,51,68.5,72,85,55,77,71,0,2.892554045,800,59,1060,800,100,100,0.057033606,26.0414505,0,1,active
65.09999847,70,70.09999847,51,68.40000153,72,85,55,77,71,0,0,800,65,1060,800,100,100,0.056632519,27.04143524,0,1,active
65,70,70,51,68.5,72,85,55,77,71,0,0,800,62,1060,800,100,100,0.056833062,28.02475739,0,1,active
64.90000153,70,70,51,68.5,72,85,55,77,71,2,0,800,56,1060,800,100,100,0.057234142,29.07472992,0,1,active
64.80000305,69.5,69.90000153,51,68.40000153,72,85,55,77,71,3.263157845,8.844800949,800,62,1060,800,100,100,0.056833062,36.21635437,0,1,active
64.59999847,69.5,69.90000153,51,68.5,72,85,55,77,71,6.842105389,10.86857414,800,62,1060,800,100,100,0.056833062,37.60800171,0,1,active
64.59999847,70,70,51,71.30000305,72,85,55,77,71,7.789473534,12.70188618,800,59,1060,800,100,100,0.057033606,38.90798187,0,1,active
64.59999847,69.5,69.90000153,51,76.70000458,72,85,55,77,71,12.73684216,14.65423584,800,53,1060,800,100,100,0.057434678,40.28295898,0,1,active
64.90000153,69.5,69.90000153,51,82,72,85,55,77,71,12.6315794,16.79706001,800,47,1060,800,100,100,0.057835765,41.7829361,0,1,active
65,69.5,69.80000305,51,84.80000305,72,85,55,77,71,17.89473724,18.93988609,800,50,1060,800,100,100,0.057635222,43.25791931,0,1,active
65.09999847,69.5,69.80000305,51,86.70000458,72,85,55,77,71,17.68420982,21.08271027,800,47,1060,800,100,100,0.057835765,44.78289032,0,1,active
65.30000305,69.5,69.90000153,51,87,72,85,55,77,71,22.84210587,23.22553444,800,53,1060,800,100,100,0.057434678,46.28286743,0,1,active
65.20000458,69.5,69.90000153,51,88,72,85,55,77,71,22.63157845,25.36835861,800,50,1060,800,100,100,0.057635222,47.78284454,0,1,active
65.5,69.5,69.90000153,51,88.40000153,72,85,55,77,71,27.47368431,27.49927139,800,47,1060,800,100,100,0.057835765,49.24948883,0,1,active
65.30000305,69.5,69.90000153,51,89.80000305,72,85,55,77,71,24.63157845,21.0349617,800,47,1060,800,100,100,0.057835765,44.72447205,0,1,active
65.5,69.5,69.90000153,51,91,72,85,55,77,71,27.05263138,31.4873085,800,41,1060,800,100,100,0.058236845,52.06611633,0,1,active
65.40000153,69.5,69.90000153,51,91.80000305,69.5,85,55,74.5,68.5,26.63157845,0,800,47,1060,800,100,100,0.057835765,23.2494278,0,1,active
65.09999847,69.5,69.90000153,51,88,69.5,85,55,74.5,68.5,0,0,800,53,1060,800,100,100,0.057234142,22.19111633,0,1,active
65.09999847,70,70,51,79.40000153,69.5,85,55,74.5,68.5,0,0,800,65,1060,800,100,100,0.056632519,14.99113464,0,1,active
64.80000305,70,70,51,74.30000305,69.5,85,55,74.5,68.5,0,0,800,68,1060,800,100,100,0.056431975,13.67448425,0,1,active
64.70000458,70,70,50,71.70000458,69.5,85,55,74.5,68.5,0,0,800,65,1060,800,100,100,0.056632519,12.19950867,0,1,active
64.59999847,70,70,50,70.59999847,69.5,85,55,74.5,68.5,0,0,800,65,1060,800,100,100,0.056632519,16.67453003,0,1,active
64.40000153,69.5,69.90000153,50,70,69.5,85,55,74.5,68.5,0,0,800,71,1060,800,100,100,0.056231439,15.39122009,0,1,active
64.5,70,70,50,69.70000458,69.5,85,55,74.5,68.5,0,0,800,74,1060,800,100,100,0.056030903,14.24956512,0,1,active
64.5,70,70,50,69.40000153,69.5,85,55,74.5,68.5,0,0,800,77,1060,800,100,100,0.055830359,6.949584961,0,1,active
64.40000153,69.5,69.90000153,50,69.20000458,69.5,85,55,74.5,68.5,0,0,800,80,1060,800,100,100,0.055629816,11.69960785,0,1,active
64.40000153,70,70,50,69.09999847,69.5,85,55,74.5,68.5,0,0,800,74,1060,800,100,100,0.056030903,4.391296387,0,1,active
64.70000458,70,69.90000153,50,69,69.5,85,55,74.5,68.5,0,0,800,71,1060,800,100,100,0.056231439,9.216308594,0,1,active
64.80000305,70,70,50,68.90000153,69.5,85,55,74.5,68.5,0,0,800,71,1060,800,100,100,0.056231439,2.082992554,0,1,active
65,69.5,69.90000153,50,68.90000153,69.5,85,55,74.5,68.5,0,0,800,71,1060,800,100,100,0.056231439,6.958015442,0,1,active
65,69.5,69.90000153,50,68.80000305,69.5,85,55,74.5,68.5,0,0,800,62,1060,800,100,100,0.056833062,5.89969635,0,1,active
65.09999847,69.5,69.90000153,49,68.70000458,69.5,85,55,74.5,68.5,0,0,800,71,1060,800,100,100,0.056231439,4.774742126,0,1,active
65.30000305,69.5,69.90000153,49,68.70000458,69.5,85,55,74.5,68.5,0,0,800,68,1060,800,100,100,0.056431975,3.616462708,0,1,active
65.5,70,70,49,68.80000305,69.5,85,55,74.5,68.5,0,0,800,83,1060,800,100,100,0.055429272,2.583152771,0,1,active
65.5,69.5,69.80000305,49,68.80000305,69.5,85,55,74.5,68.5,0,0,800,65,1060,800,100,100,0.056632519,1.566505432,0,1,active
65.59999847,69.5,69.80000305,49,68.80000305,69.5,85,55,74.5,68.5,0,0,800,68,1060,800,100,100,0.056431975,0.566520691,0,1,active
65.5,69.5,69.80000305,49,68.70000458,69.5,85,55,74.5,68.5,0,0,800,65,1060,800,100,100,0.056632519,0,0,0,active
65.5,69.5,69.80000305,49,68.70000458,69.5,85,55,74.5,68.5,0,0,800,68,1060,800,100,100,0.056431975,0,0,0,active
65.5,69.5,69.80000305,49,68.59999847,69.5,85,55,74.5,68.5,0,0,800,71,1060,800,100,100,0.056231439,0,0,0,active
65.40000153,69.5,69.70000458,49,68.70000458,69.5,85,55,74.5,68.5,0,0,800,83,1060,800,100,100,0.055429272,0,0,0,active
65.30000305,69.5,69.80000305,49,68.5,69.5,85,55,74.5,68.5,0,0,800,74,1060,800,100,100,0.056030903,0,0,0,active
64.80000305,69.5,69.70000458,49,68.5,69.5,85,55,74.5,68.5,0,0,800,68,1060,800,100,100,0.056431975,0,0,0,active
64.70000458,69.5,69.70000458,49,68.30000305,69.5,85,55,74.5,68.5,0,0,800,65,1060,800,100,100,0.056632519,0,0,0,active
64.59999847,69.5,69.70000458,49,68.20000458,69.5,85,55,74.5,68.5,0,0,800,71,1060,800,100,100,0.056431975,0,0,0,active
64.59999847,69.5,69.70000458,49,68.20000458,69.5,85,55,74.5,68.5,0,0,800,83,1060,800,100,100,0.055429272,0,0,0,active
64.70000458,69.5,69.59999847,49,68.30000305,69.5,85,55,74.5,68.5,0,0,800,71,1060,800,100,100,0.056231439,0,0,0,active
64.59999847,69.5,69.70000458,49,68.20000458,71,85,55,76,70,0,0,800,71,1060,800,100,100,0.056231439,7.641677856,0,1,active
65,69.5,69.59999847,49,68.20000458,71,85,55,76,70,0,0,800,68,1060,800,100,100,0.056231439,8.141555786,0,1,active
64.90000153,69.5,69.59999847,49,68.20000458,71,85,55,76,70,0,0,800,62,1060,800,100,100,0.056833062,8.649765015,0,1,active
65,69.5,69.59999847,49,68.20000458,71,85,55,76,70,0,0,800,71,1060,800,100,100,0.056231439,9.141311646,0,1,active
65.09999847,69.5,69.59999847,49,68.09999847,71,85,55,76,70,0,0,800,71,1060,800,100,100,0.056231439,9.641189575,0,1,active
65,69.5,69.5,49,68.09999847,71,85,55,76,70,0,0,800,74,1060,800,100,100,0.056030903,10.1410675,0,1,active
65,69.5,69.59999847,49,68.30000305,71,85,55,76,70,0,0,800,74,1060,800,100,100,0.056030903,10.66595459,0,1,active
65.30000305,69.5,69.59999847,49,68.40000153,71,85,55,76,70,0,0,800,68,1060,800,100,100,0.056431975,11.15750122,0,1,active
65.30000305,69.5,69.5,49,68.5,71,85,55,76,70,0,0,800,71,1060,800,100,100,0.056231439,11.66571045,0,1,active
65.5,69.5,69.5,49,68.5,71,85,55,76,70,0,0,800,71,1060,800,100,100,0.056231439,12.15725708,0,1,active
65.59999847,69.5,69.5,49,68.30000305,71,85,55,76,70,0,0,800,74,1060,800,100,100,0.056030903,12.66546631,0,1,active
65.5,69.5,69.5,49,68.20000458,71,85,55,76,70,0,0,800,68,1060,800,100,100,0.056431975,13.16534424,0,1,active
65.30000305,69.5,69.5,49,68.20000458,71,85,55,76,70,0,0,800,74,1060,800,100,100,0.056030903,19.76524353,0,1,active
65,69,69.40000153,49,68.09999847,71,85,55,76,70,0,0,800,71,1060,800,100,100,0.056231439,20.75688934,0,1,active
64.90000153,69,69.40000153,49,68.09999847,71,85,55,76,70,0,0,800,77,1060,800,100,100,0.055830359,21.69019318,0,1,active
64.80000305,69,69.30000305,49,68.09999847,71,85,55,76,70,0,0,800,83,1060,800,100,100,0.055429272,22.65683746,0,1,active
64.59999847,69,69.40000153,49,68,71,85,55,76,70,0,0,800,74,1060,800,100,100,0.056030903,23.64015961,0,1,active
64.40000153,69,69.30000305,49,67.90000153,71,85,55,76,70,0,0,800,71,1060,800,100,100,0.056231439,24.65680695,0,1,active
64.59999847,69,69.20000458,49,68,71,85,55,76,70,0,0,800,74,1060,800,100,100,0.056030903,25.65679169,0,1,active
64.59999847,69,69.30000305,49,68,71,85,55,76,70,0,0,800,65,1060,800,100,100,0.056632519,26.64011383,0,1,active
64.5,69,69.20000458,49,68,71,85,55,76,70,0,0,800,65,1060,800,100,100,0.056632519,27.65676117,0,1,active
64.59999847,69,69.20000458,49,68,71,85,55,76,70,0,0,800,62,1060,800,100,100,0.056833062,28.67341614,0,1,active
64.80000305,69,69.20000458,49,68,71,85,55,76,70,0,0,800,65,1060,800,100,100,0.056632519,29.64006805,0,1,active
64.90000153,69,69.09999847,49,68,71,85,55,76,70,0,0.914361119,800,62,1060,800,100,100,0.056833062,30.67338562,0,1,active
65,69,69,49,67.90000153,71,85,55,76,70,0,2.342910767,800,62,1060,800,100,100,0.056833062,31.65670013,0,1,active
65.09999847,69,69,49,67.90000153,71,85,55,76,70,0,3.771460295,800,65,1060,800,100,100,0.056632519,32.64002228,0,1,active
65.09999847,69,69,49,67.90000153,71,85,55,76,70,5.157894611,5.200009823,800,65,1060,800,100,100,0.056632519,33.65666962,0,1,active
65.30000305,69,69.09999847,49,67.90000153,71,85,55,76,70,5.157894611,6.628560066,800,65,1060,800,100,100,0.056632519,34.63999176,0,1,active
65.40000153,69,69,49,68,71,85,55,76,70,6.842105389,8.057109833,800,68,1060,800,100,100,0.056431975,35.6566391,0,1,active
65.30000305,69,69,49,67.90000153,71,85,55,76,70,6.842105389,9.485659599,800,74,1060,800,100,100,0.056030903,36.63996124,0,1,active
65.30000305,69,68.90000153,49,67.90000153,72.5,85,55,77.5,71.5,10.52631569,36.78325272,800,68,1060,800,100,100,0.056632519,55.78993988,0,1,active
65.30000305,69,69,49,72.80000305,72.5,85,55,77.5,71.5,38.42105103,40.23557663,800,62,1060,800,100,100,0.057033606,58.20657349,0,1,active
65.30000305,69,69,48,88.70000458,72.5,85,55,77.5,71.5,41.57894897,43.86647797,800,50,1060,800,100,100,0.057635222,60.74819946,0,1,active
65.5,69,69,48,96.5,72.5,85,55,77.5,71.5,50.42105103,47.42594528,800,53,1060,800,100,100,0.057434678,63.19815826,0,1,active
65.30000305,69,68.90000153,48,102.5999985,72.5,85,55,77.5,71.5,55.15789413,59.7354126,800,50,1060,800,100,100,0.057635222,71.81478882,0,1,active
65.09999847,69,69,48,109.4000015,72.5,85,55,77.5,71.5,55.26315689,54.81869888,800,50,1060,800,100,100,0.057635222,68.37308502,0,1,active
65.09999847,69,69.20000458,48,116.3000031,72.5,85,55,77.5,71.5,55.26315689,58.3305397,800,44,1060,800,100,100,0.058036309,70.83137512,0,1,active
65,69,69.20000458,48,120.5999985,72.5,85,55,77.5,71.5,60.63158035,61.90193176,800,47,1060,800,100,100,0.057835765,73.33135223,0,1,active
64.90000153,69,69.20000458,48,123,72.5,85,55,77.5,71.5,60.63158035,65.53286743,800,56,1060,800,100,100,0.057234142,75.87300873,0,1,active
64.70000458,69,69.20000458,48,124.0999985,72.5,85,55,77.5,71.5,66,69.10428619,800,44,1060,800,100,100,0.058036309,78.41467285,0,1,active
64.90000153,69,69.30000305,48,124.5999985,72.5,85,55,77.5,71.5,71.36842346,72.61619568,800,50,1060,800,100,100,0.057635222,80.8730011,0,1,active
64.70000458,69,69.30000305,48,122.3000031,72.5,85,55,77.5,71.5,71.36842346,76.24713135,800,47,1060,800,100,100,0.057835765,83.41465759,0,1,active
64.80000305,69.5,69.5,48,121.0999985,72.5,85,55,77.5,71.5,76.10526276,79.74711609,800,50,1060,800,100,100,0.057635222,79.85631561,0,1,active
64.70000458,69.5,69.5,48,120.5999985,72.5,85,55,77.5,71.5,78.94736481,74.60425568,800,53,1060,800,100,100,0.057434678,82.25630951,0,1,active
64.90000153,69.5,69.5,48,120.4000015,72.5,85,55,77.5,71.5,80.10526276,77.59229279,800,50,1060,800,100,100,0.057635222,84.34793854,0,1,active
65.09999847,69.5,69.5,48,119.9000015,72.5,85,55,77.5,71.5,80.31578827,80.44939423,800,53,1060,800,100,100,0.057434678,86.34790802,0,1,active
65,69.5,69.59999847,48,118.5999985,72.5,85,55,77.5,71.5,82.73683929,83.4017334,800,56,1060,800,100,100,0.057234142,88.38121033,0,1,active
65.09999847,69.5,69.59999847,48,117.5999985,72.5,85,55,77.5,71.5,82.73683929,86.16359711,800,56,1060,800,100,100,0.057234142,90.34784698,0,1,active
65.09999847,69.5,69.59999847,48,116.9000015,72.5,85,55,77.5,71.5,86.84210205,89.0326004,800,62,1060,800,100,100,0.056833062,92.32282257,0,1,active
65.09999847,69.5,69.70000458,48,116.0999985,72.5,85,55,77.5,71.5,87.26316071,91.88970947,800,59,1060,800,100,100,0.057033606,94.32279205,0,1,active
65.09999847,69.5,69.70000458,48,115.2000046,72.5,85,55,77.5,71.5,92.21052551,94.84204102,800,56,1060,800,100,100,0.057234142,96.38942719,0,1,active
65,69.5,69.80000305,48,114.3000031,72.5,85,55,77.5,71.5,97.47368622,97.6515274,800,59,1060,800,100,100,0.057033606,98.35606384,0,1,active
64.90000153,69.5,69.90000153,48,115,72.5,85,55,77.5,71.5,100,100,800,53,1060,800,100,100,0.057434678,100,0,1,active
64.90000153,69.5,69.80000305,47,120.4000015,72.5,85,55,77.5,71.5,100,100,800,59,1060,800,100,100,0.057033606,100,0,1,active
65,69.5,69.90000153,47,124.9000015,72.5,85,55,77.5,71.5,100,100,800,62,1060,800,100,100,0.056833062,100,0,1,active
64.90000153,69.5,69.90000153,47,127.2000046,72.5,85,55,77.5,71.5,100,100,800,56,1060,800,100,100,0.057234142,100,0,1,active
64.80000305,70,70,47,127.5,72.5,85,55,77.5,71.5,100,100,800,59,1060,800,100,100,0.057033606,100,0,1,active
64.70000458,70,70,47,128.3000031,72.5,85,55,77.5,71.5,100,100,800,38,1060,800,100,100,0.058437388,100,0,1,active
64.90000153,70,70,47,128.6000061,72.5,85,55,77.5,71.5,100,100,800,0,1060,800,100,100,0.060000002,100,0,1,active
64.90000153,70,70.09999847,47,125.5,72.5,85,55,77.5,71.5,100,100,800,0,1060,800,100,100,0.060000002,100,0,1,active
64.90000153,70,70.09999847,47,123.8000031,71.5,85,55,76.5,70.5,97.57894897,94.05516052,800,0,1060,800,100,100,0.060000002,95.83861542,0,1,active
65,70,70.09999847,47,122.8000031,71.5,85,55,76.5,70.5,94,94.75737762,800,0,1060,800,100,100,0.060000002,96.33849335,0,1,active
65.30000305,70,70.20000458,47,122.3000031,71.5,85,55,76.5,70.5,94,95.47148132,800,32,1060,800,100,100,0.058838468,96.83837128,0,1,active
65.5,70,70.20000458,47,121.5999985,71.5,85,55,76.5,70.5,94,96.18560028,800,32,1060,800,100,100,0.058838468,97.32991791,0,1,active
65.5,70,70.30000305,47,120.5,71.5,85,55,76.5,70.5,94,96.89970398,800,32,1060,800,100,100,0.058838468,97.82979584,0,1,active
65.5,70,70.30000305,47,119.5,71.5,85,55,76.5,70.5,94,97.61382294,800,35,1060,800,100,100,0.058637924,98.32967377,0,1,active
65.30000305,70,70.30000305,47,118.5,71.5,85,55,76.5,70.5,94,98.32792664,800,35,1060,800,100,100,0.058637924,98.837883,0,1,active
65.20000458,70,70.30000305,47,117.4000015,71.5,85,55,76.5,70.5,97.26316071,99.04204559,800,35,1060,800,100,100,0.058637924,99.32942963,0,1,active
64.90000153,70,70.30000305,47,116.5999985,71.5,85,55,76.5,70.5,99.15789795,99.76805115,800,32,1060,800,100,100,0.058838468,99.83763885,0,1,active
64.59999847,70,70.30000305,47,115.5,71.5,85,55,76.5,70.5,100,100,800,32,1060,800,100,100,0.058838468,100,0,1,active
64.40000153,70,70.30000305,47,116.0999985,71.5,85,55,76.5,70.5,100,100,800,32,1060,800,100,100,0.058838468,100,0,1,active
64.30000305,70,70.40000153,47,121.0999985,71.5,85,55,76.5,70.5,100,100,800,38,1060,800,100,100,0.058437388,100,0,1,active
64.30000305,70,70.40000153,47,126.3000031,71.5,85,55,76.5,70.5,100,100,800,38,1060,800,100,100,0.058437388,95.79549408,0,1,active
64.20000458,70,70.40000153,47,128.6000061,71.5,85,55,76.5,70.5,99.26316071,100,800,32,1060,800,100,100,0.058838468,100,0,1,active
64.40000153,70.5,70.5,46,128.9000092,71.5,85,55,76.5,70.5,98.31578827,100,800,32,1060,800,100,100,0.058838468,96.32036591,0,1,active
64.40000153,70.5,70.5,46,129.1000061,71.5,85,55,76.5,70.5,99.78947449,94.76718903,800,0,1060,800,100,100,0.060000002,96.3370285,0,1,active
64.5,70.5,70.5,46,128,71.5,85,55,76.5,70.5,94.84210205,94.76718903,800,38,1060,800,100,100,0.058437388,96.3370285,0,1,active
64.80000305,70.5,70.59999847,46,125.3000031,71.5,85,55,76.5,70.5,94.84210205,94.76718903,800,35,1060,800,100,100,0.058637924,96.3370285,0,1,active
65.09999847,70.5,70.5,46,123.9000015,71.5,85,55,76.5,70.5,94.84210205,94.76718903,800,32,1060,800,100,100,0.058838468,96.3370285,0,1,active
65.09999847,70.5,70.59999847,46,123,71.5,85,55,76.5,70.5,94.84210205,94.76718903,800,35,1060,800,100,100,0.058637924,96.3370285,0,1,active
65.5,70.5,70.59999847,46,122.4000015,71.5,85,55,76.5,70.5,94.84210205,94.76718903,800,32,1060,800,100,100,0.058838468,96.3370285,0,1,active
65.40000153,70.5,70.70000458,46,121.5999985,71.5,85,55,76.5,70.5,94.84210205,94.76718903,800,35,1060,800,100,100,0.058637924,96.3370285,0,1,active
65.5,70.5,70.70000458,46,120.2000046,71.5,85,55,76.5,70.5,94.84210205,94.76718903,800,32,1060,800,100,100,0.058838468,96.3370285,0,1,active
65.70000458,70.5,70.70000458,46,119.2000046,71.5,85,55,76.5,70.5,94.84210205,94.76718903,800,35,1060,800,100,100,0.058637924,96.3370285,0,1,active
65.70000458,70.5,70.70000458,46,118.3000031,71.5,85,55,76.5,70.5,94.84210205,94.76718903,800,32,1060,800,100,100,0.058838468,96.3370285,0,1,active
65.5,70.5,70.70000458,46,117.4000015,71.5,85,55,76.5,70.5,94.84210205,94.76718903,800,35,1060,800,100,100,0.058637924,96.3370285,0,1,active
65.30000305,70.5,70.80000305,46,116.3000031,71.5,85,55,76.5,70.5,94.84210205,94.76718903,800,35,1060,800,100,100,0.058637924,96.3370285,0,1,active
65.09999847,70.5,70.80000305,46,115.5,71.5,85,55,76.5,70.5,94.84210205,94.76718903,800,35,1060,800,100,100,0.058637924,96.3370285,0,1,active
64.90000153,70.5,70.80000305,46,119,71.5,85,55,76.5,70.5,94.84210205,94.76718903,800,32,1060,800,100,100,0.058838468,96.3370285,0,1,active
64.59999847,70.5,70.80000305,46,124.3000031,71.5,85,55,76.5,70.5,94.84210205,94.76718903,800,35,1060,800,100,100,0.058637924,96.3370285,0,1,active
64.40000153,70.5,70.80000305,46,127.8000031,70.5,85,55,75.5,69.5,92.42105103,77.55290222,800,38,1060,800,100,100,0.058437388,84.28703308,0,1,active
64.59999847,70.5,70.90000153,46,128.8000031,70.5,85,55,75.5,69.5,77.15789795,76.14815521,800,35,1060,800,100,100,0.058637924,83.28704834,0,1,active
64.70000458,70.5,70.90000153,46,128.6000061,70.5,85,55,75.5,69.5,77.15789795,74.71960449,800,32,1060,800,100,100,0.058838468,82.3037262,0,1,active
64.80000305,70.5,70.90000153,46,128.3000031,70.5,85,55,75.5,69.5,77.15789795,73.29105377,800,32,1060,800,100,100,0.058838468,81.28707886,0,1,active
65,70.5,70.90000153,46,125.8000031,70.5,85,55,75.5,69.5,71.78947449,71.80299377,800,0,1060,800,100,100,0.060000002,80.26209259,0,1,active
64.90000153,70.5,70.90000153,46,122.5999985,70.5,85,55,75.5,69.5,71.78947449,70.42205811,800,41,1060,800,100,100,0.058236845,79.27877808,0,1,active
65.20000458,70.5,70.90000153,46,120.5999985,70.5,85,55,75.5,69.5,68.94736481,68.99350739,800,41,1060,800,100,100,0.058236845,78.29545593,0,1,active
65.30000305,71,71,46,118.8000031,70.5,85,55,75.5,69.5,66.63157654,58.94592667,800,41,1060,800,100,100,0.058236845,71.262146,0,1,active
65.40000153,70.5,70.90000153,46,116.0999985,70.5,85,55,75.5,69.5,62.42105103,65.94598389,800,38,1060,800,100,100,0.058437388,76.16218567,0,1,active
65.30000305,70.5,70.90000153,46,113.2000046,70.5,85,55,75.5,69.5,60.5263176,64.18418121,800,41,1060,800,100,100,0.058236845,74.91226196,0,1,active
65.5,70.5,70.90000153,45,110.8000031,70.5,85,55,75.5,69.5,58.84210587,62.46998596,800,38,1060,800,100,100,0.058437388,73.72898865,0,1,active
65.5,71,71,45,109.2000046,70.5,85,55,75.5,69.5,55.36841965,52.2438736,800,35,1060,800,100,100,0.058637924,66.57070923,0,1,active
65.5,71,71.09999847,45,106.7000046,70.5,85,55,75.5,69.5,51.68421173,50.19642639,800,38,1060,800,100,100,0.058437388,65.11250305,0,1,active
65.30000305,71,71.09999847,45,103.7000046,70.5,85,55,75.5,69.5,51.68421173,47.98229599,800,41,1060,800,100,100,0.058236845,63.58760834,0,1,active
65.09999847,71,71.09999847,45,101.7000046,70.5,85,55,75.5,69.5,46.5263176,45.92281342,800,44,1060,800,100,100,0.058036309,62.12096405,0,1,active
64.80000305,71,71,45,98.5,70.5,85,55,75.5,69.5,47.15789413,43.79188538,800,41,1060,800,100,100,0.058236845,60.62931824,0,1,active
64.59999847,71,71.09999847,45,97.90000153,70.5,85,55,75.5,69.5,44.31578827,41.94667435,800,44,1060,800,100,100,0.058036309,59.337677,0,1,active
64.5,71,71.09999847,45,98.30000305,70.5,85,55,75.5,69.5,41.89473724,39.80384827,800,44,1060,800,100,100,0.058036309,57.83769989,0,1,active
64.5,70.5,70.90000153,45,99.09999847,70.5,85,55,75.5,69.5,46.63158035,46.57769394,800,44,1060,800,100,100,0.058036309,62.58771515,0,1,active
64.5,70.5,70.90000153,45,99.40000153,70.5,85,55,75.5,69.5,41.26315689,44.83961868,800,41,1060,800,100,100,0.058236845,61.38773346,0,1,active
64.59999847,70.5,70.90000153,45,99.59999847,70.5,85,55,75.5,69.5,41.57894897,43.36345291,800,41,1060,800,100,100,0.058236845,60.3377533,0,1,active
64.59999847,70.5,70.90000153,45,98.70000458,70.5,85,55,75.5,69.5,41.15789413,41.93490219,800,44,1060,800,100,100,0.058036309,59.35443115,0,1,active
64.70000458,70.5,70.90000153,45,97.59999847,70.5,85,55,75.5,69.5,39.78947449,40.49444962,800,44,1060,800,100,100,0.058036309,58.34611511,0,1,active
64.59999847,70.5,70.80000305,45,95.40000153,70.5,85,55,75.5,69.5,39.78947449,39.0658989,800,41,1060,800,100,100,0.058236845,57.32946014,0,1,active
64.70000458,70.5,70.90000153,45,93.90000153,70.5,85,55,75.5,69.5,38.94736862,37.63734818,800,38,1060,800,100,100,0.058437388,56.34614563,0,1,active
64.80000305,70.5,70.80000305,45,93.09999847,70.5,85,55,75.5,69.5,38.94736862,36.20880127,800,41,1060,800,100,100,0.058236845,55.34616089,0,1,active
64.90000153,70.5,70.90000153,45,92.59999847,70.5,85,55,75.5,69.5,38.94736862,34.78025436,800,44,1060,800,100,100,0.058036309,54.32950592,0,1,active
64.90000153,70.5,70.90000153,45,91.70000458,70.5,85,55,75.5,69.5,34.63158035,33.35170364,800,38,1060,800,100,100,0.058437388,53.34619141,0,1,active
